id,name,slug,description,isNew,isActive,isPopular,createdDate,updatedDate,categoryID
817,"Laptop Acer Aspire 3 A315-58-52KT (NX.AM0SV.006) - (i5-1135G7/8GB/512GB/15.6"" FHD/Windows 11) - Chính hãng",laptop-acer-aspire-3-a315-58-52kt-nx-am0sv-006-chinh-hang,,True,True,True,2025-03-07 01:38:09.540422,2025-03-07 01:38:09.540759,108
818,Laptop Gaming Acer PREDATOR HELIOS 16 2023 - PH16-71-94N1 (i9-13900HX/32GD5/1T+1T RAID/16_2K_240/W11SL/12G_RTX4080/ĐEN) (NH.QJSSV.002) - Chính hãng,laptop-gaming-acer-predator-helios-16-2023-ph16-71-94n1-nh-qjssv-002,,True,True,True,2025-03-07 01:38:09.540422,2025-03-07 01:38:09.540759,108
819,Laptop Gaming Acer PREDATOR HELIOS 18 2023 - PH18-71-94SJ (i9-13900HX/32GD5/1T+1T RAID/18_2K_240/W11SL/12G_RTX4080/ĐEN) (NH.QKRSV.002) - Chính hãng,laptop-gaming-acer-predator-helios-18-2023-ph18-71-94sj-nh-qkrsv-002,,True,True,True,2025-03-07 01:38:09.540422,2025-03-07 01:38:09.540759,108
820,Laptop Gaming Acer Nitro 5 Tiger AN515-58-769J (i7-12700H/8GD4/512GSSD/15.6FHD_144/W11/4GD6_RTX3050/ĐEN((NH.QFHSV.003) - Chính hãng,laptop-gaming-acer-nitro-5-tiger-an515-58-769j-i7-12700h-8gd4-512gssd,,True,True,True,2025-03-07 01:38:09.540422,2025-03-07 01:38:09.540759,108
821,Laptop Acer Aspire 3 A315-58-54XF i5-1135G7/8GB/512GB/15.6FHD/Win11/Safari Gold (NX.AM0SV.007) - Chính Hãng,laptop-acer-aspire-3-a315-58-54xf-i5-1135g7-8gb-512gb-15-6fhd-win11,,True,True,True,2025-03-07 01:38:09.540422,2025-03-07 01:38:09.540759,108
822,Laptop Gaming Acer Aspire 7 A715-43G-R8GA (R5-5625U/8GB/512GB/15.6FHD144HZ/RTX3050/W11SL/Đen) (NH.QHDSV.002) - Chính hãng,laptop-acer-gaming-aspire-7-a715-43g-r8ga-r5-5625u-8gb-512gb-15-6fhd144hz,,True,True,True,2025-03-07 01:38:09.540422,2025-03-07 01:38:09.540759,108
823,Laptop Acer Nitro 5 Tiger AN515-58-79UJ ( i7-12700H/16GB/512GB PCIE/RTX3060/15.6 IPS 144Hz/WIN11/ĐEN) (NH.QHYSV.001) - Chính hãng,laptop-acer-nitro-5-tiger-an515-58-79uj-i7-12700h-16gb-512gb-pcie-rtx3060,,True,True,True,2025-03-07 01:38:09.540422,2025-03-07 01:38:09.540759,108
824,Laptop Gaming Acer Nitro 5 AN515-57-5669 (NH.QEHSV.001) (i5-11400H/8GB/512GB/GTX 1650/Windows 11) - Chính hãng,laptop-gaming-acer-nitro-5-an515-57-5669-chinh-hang,,True,True,True,2025-03-07 01:38:09.540422,2025-03-07 01:38:09.540759,108
825,Laptop Acer TravelMate B3 TMB311 31 C2HB N4020/4GB/128GB/Win11 - Chính hãng,laptop-acer-travelmate-b3-tmb311-31-c2hb-n4020-4gb-128gb-win11-chinh-hang,,True,True,True,2025-03-07 01:38:09.540422,2025-03-07 01:38:09.540759,108
826,"Laptop Gaming Acer Aspire 5 - A515-58GM-53PZ (NX.KQ4SV.008) - (i5-13420H/8GB/512GB/RTX 2050/15.6"" FHD/Windows 11) - Chính hãng",laptop-gaming-acer-aspire-5-2023-a515-58gm-53pz-chinh-hang,,True,True,True,2025-03-07 01:38:09.540422,2025-03-07 01:38:09.540759,108
827,Laptop Acer Aspire 3 A315-58-589K i5-1135G7/8GB/256GB/15.6FHD/W11H/Safari Gold (NX.AM0SV.008) - Chính Hãng,laptop-acer-aspire-3-a315-58-589k-i5-1135g7-8gb-256gb-15-6fhd-w11h,,True,True,True,2025-03-07 01:38:09.540422,2025-03-07 01:38:09.540759,108
828,"Laptop Gaming Acer Nitro V - ANV15-51-58AN (NH.QNASV.001) - (i5-13420H/8GB/512GB/RTX 2050/15.6"" FHD 144Hz/Windows 11) - Chính hãng",laptop-gaming-acer-nitro-v-anv15-51-58an-chinh-hang,,True,True,True,2025-03-07 01:38:09.540422,2025-03-07 01:38:09.540759,108
