,item_name,url,origin_price,colors,prices,version,images,category
101,"Laptop ASUS TUF Gaming F15 FX507ZC4-HN074W (i5-12500H/8GB/512GB/RTX 3050/15.6"" FHD 144Hz/Windows 11) - Chính hãng",https://hoanghamobile.com/laptop/laptop-asus-tuf-gaming-f15-fx507zc4-hn074w-chinh-hang,"25,990,000 ₫",['Xám'],[],,['https://cdn.hoanghamobile.com/i/previewV2/Uploads/2023/08/25/hn074w-1.png'],ASUS
102,"Laptop ASUS TUF Gaming F15 FX506HF-HN014W (i5-11400H/8GB/512GB/RTX 2050/15.6"" FHD 144Hz/Windows 11) - Chính hãng",https://hoanghamobile.com/laptop/laptop-asus-gaming-tuf-f15-fx506hf-hn014w-chinh-hang,"20,990,000 ₫",['Màu Đen'],[],,['https://cdn.hoanghamobile.com/i/previewV2/Uploads/2023/08/09/03-fx506p-l.png'],ASUS
103,Laptop ASUS TUF Gaming A15 FA506IHRB-HN019W -R5-4600H/8GB /512GB/GTX 1650 4GB/15.6-inch FHD 144Hz /Win 11/Đen) - Chính hãng,https://hoanghamobile.com/laptop/laptop-asus-tuf-gaming-a15-fa506ihrb-hn019w-r5-4600h-8gb-512gb,"20,990,000 ₫",['Màu Đen'],[],,['https://cdn.hoanghamobile.com/i/previewV2/Uploads/2022/08/06/image-removebg-preview-12.png'],ASUS
104,Laptop Asus TUF Gaming F15 FX507ZE - HN093W - i7 - 12700H/8GB/512GB/RTX 3050Ti 4GB/15.6-inch FHD/Win 11/Xám - Chính hãng,https://hoanghamobile.com/laptop/laptop-asus-tuf-gaming-f15-fx507ze-hn093w-chinh-hang,"32,490,000 ₫",['Xám'],[],,['https://cdn.hoanghamobile.com/i/previewV2/Uploads/2022/07/18/image-removebg-preview_637937339556829180.png'],ASUS
105,"Laptop ASUS TUF Gaming A15 FA506NC-HN011W (Ryzen 5 7535HS/8GB/512GB/15.6"" FHD 144Hz/RTX 3050/Windows 11) - Chính hãng",https://hoanghamobile.com/laptop/laptop-asus-gaming-tuf-a15-fx506nc-hn011w-chinh-hang,"17,090,000 ₫",['Xám'],[],,['https://cdn.hoanghamobile.com/i/previewV2/Uploads/2024/03/07/2021-asus-tuf-gaming-a15-fx506h.png'],ASUS
106,Laptop Asus Vivobook M1605YA-MB303W (R7 7730U/16GB/512GB/16 inch/Win11/Bạc) - Chính hãng,https://hoanghamobile.com/laptop/laptop-asus-vivobook-m1605ya-mb303w-chinh-hang,"18,490,000 ₫",['Bạc'],[],,['https://cdn.hoanghamobile.com/i/previewV2/Uploads/2024/04/20/laptop-asus-vivobook-m1605ya-mb303w-chinh-hang-10.png'],ASUS
107,"Laptop ASUS Vivobook 15 X1504ZA-NJ582W (i3-1215U/8GB/512GB/15.6"" FHD/Windows 11) - Chính hãng",https://hoanghamobile.com/laptop/laptop-asus-vivobook-15-x1504za-nj582w-chinh-hang,"12,999,000 ₫",['Bạc'],[],,['https://cdn.hoanghamobile.com/i/previewV2/Uploads/2023/10/12/x1504za-nj582w-1.png'],ASUS
108,"Laptop Asus ExpertBook B1 B1402CVA-NK0062W (i5-1335U/8GB/512GB/14"" FHD/Win11/Đen) - Chính hãng",https://hoanghamobile.com/laptop/laptop-asus-expertbook-b1-b1402cva-nk0062w,"16,490,000 ₫",['Đen'],[],,"['https://cdn.hoanghamobile.com/i/preview-np-V2/Uploads/ImageHightlight/5038_laptop-asus-expertbook-b1-b1402cva-nk0062w/artboard-1.png', 'https://cdn.hoanghamobile.com/i/previewV2/Uploads/2024/08/06/b1402cva-nk0062w-1.png']",ASUS
109,"Laptop ASUS Gaming TUF FX507VU-LP198W (i7-13620H/8GB/512GB/RTX4050/15.6"" FHD 144HZ/WIN11/Xám)- Chính hãng",https://hoanghamobile.com/laptop/asus-gaming-tuf-fx507vu-lp198w,"33,490,000 ₫",['Xám'],[],,"['https://cdn.hoanghamobile.com/i/preview-np-V2/Uploads/ImageHightlight/4993_asus-gaming-tuf-fx507vu-lp198w/artboard-1.png', 'https://cdn.hoanghamobile.com/i/previewV2/Uploads/2024/07/29/fx507vu-lp198w-1.png']",ASUS
110,Laptop Asus Zenbook S 13 OLED UX5304MA-NQ117W (U7-155U/32GB/1TB/13.3 3K OLED/Win11/Xám)- Chính hãng,https://hoanghamobile.com/laptop/laptop-asus-zenbook-s-13-oled-ux5304ma-nq117w,"44,990,000 ₫",['Xám'],[],,"['https://cdn.hoanghamobile.com/i/preview-np-V2/Uploads/ImageHightlight/4694_laptop-asus-zenbook-s-13-oled-ux5304ma-nq117w/artboard-1.png', 'https://cdn.hoanghamobile.com/i/previewV2/Uploads/2024/06/28/ux5304ma-nq117w-7.png']",ASUS
111,Laptop ASUS VivoBook Pro M3500QC-L1105T (R5-5600H/8GB/512GB PCIE/VGA 4GB RTX3050/15.6 FHD OLED/WIN10/Xanh) - Chính hãng,https://hoanghamobile.com/laptop/laptop-asus-vivobook-pro-m3500qc-l1105t,"26,490,000 ₫",['Xanh'],[],,"['https://cdn.hoanghamobile.com/i/preview-np-V2/Uploads/ImageHightlight/4586_laptop-asus-vivobook-pro-m3500qc-l1105t/artboard-1.png', 'https://cdn.hoanghamobile.com/i/previewV2/Uploads/2024/06/10/vivobook-pro-m3500qc-l1105t-7.png']",ASUS
112,"Máy tính xách tay Vivobook Asus A1403ZA-LY153W (I3-1220P/8GB DDR4 on board/512GB/14"" WUXGA/Win11/Blue) - Chính hãng",https://hoanghamobile.com/laptop/may-tinh-xach-tay-vivobook-asus-a1403za-ly153w,"15,990,000 ₫",['Blue'],[],,"['https://cdn.hoanghamobile.com/i/preview-np-V2/Uploads/ImageHightlight/4572_may-tinh-xach-tay-vivobook-asus-a1403za-ly153w/artboard-1.png', 'https://cdn.hoanghamobile.com/i/previewV2/Uploads/2024/06/04/vivobook-asus-a1403za-ly153w-1.png']",ASUS
113,"Laptop Asus Vivobook Pro 15 OLED A1505VA-L1386W (i9-13900H/8GB DDR4+8GB DDR4 onboard/1TB/Iris Xe/15.6"" OLED FHD/Win11/Silver) - Chính hãng",https://hoanghamobile.com/laptop/may-tinh-xach-tay-asus-vivobook-pro-15-oled-a1505va-l1386w,"24,990,000 ₫",['Silver'],[],,"['https://cdn.hoanghamobile.com/i/preview-np-V2/Uploads/ImageHightlight/4569_may-tinh-xach-tay-asus-vivobook-pro-15-oled-a1505va-l1386w/artboard-1.png', 'https://cdn.hoanghamobile.com/i/previewV2/Uploads/2024/06/04/vivobook-pro-15-oled-a1505va-l1386w-1.png']",ASUS
114,"Máy tính xách tay Asus Vivobook A515EA-BQ1532T (i3-1115G4/4GB/512GB/15.6"" FHD/Win10/Black) - Chính hãng",https://hoanghamobile.com/laptop/may-tinh-xach-tay-asus-vivobook-a515ea-bq1532t,"15,390,000 ₫",['Black'],[],,"['https://cdn.hoanghamobile.com/i/preview-np-V2/Uploads/ImageHightlight/4566_may-tinh-xach-tay-asus-vivobook-a515ea-bq1532t/artboard-2.png', 'https://cdn.hoanghamobile.com/i/previewV2/Uploads/2024/06/04/asus-vivobook-a515ea-bq1532t-1.png']",ASUS
115,"Máy tính xách tay Asus E210MA-GJ353T (N4020/4GB/128GB/UHD 600/11.6"" HD/Win10/Peacock Blue) - Chính hãng",https://hoanghamobile.com/laptop/may-tinh-xach-tay-asus-e210ma-gj353t,"8,990,000 ₫",['Peacock Blue'],[],,"['https://cdn.hoanghamobile.com/i/preview-np-V2/Uploads/ImageHightlight/4564_may-tinh-xach-tay-asus-e210ma-gj353t/artboard-1.png', 'https://cdn.hoanghamobile.com/i/previewV2/Uploads/2024/06/04/laptop-asus-e210ma-gj353t-2.png']",ASUS
116,"Máy tính xách tay Asus M3401QA-KM025T (R7-5800H/8GB DDR4 on board/512GB M.2 NVMe PCIe 3.0 SSD/Radeon/14"" OLED 2.8K/Win10 64Bit/Transparent Silver)",https://hoanghamobile.com/laptop/may-tinh-xach-tay-asus-vivobook-pro-14-oled-m3401qa-km025t,"22,990,000 ₫",['Silver'],[],,"['https://cdn.hoanghamobile.com/i/preview-np-V2/Uploads/ImageHightlight/4563_may-tinh-xach-tay-asus-vivobook-pro-14-oled-m3401qa-km025t/artboard-1.png', 'https://cdn.hoanghamobile.com/i/previewV2/Uploads/2024/06/04/m3401qa-km025t-2.png']",ASUS
117,"Máy tính xách tay Asus Vivobook Pro 14 OLED M3401QA-KM040T (R7-5800H/8GB DDR4 on board/512GB/AMD Radeon/14"" OLED WQXGA+/Win10/Quiet Blue) - Chính hãng",https://hoanghamobile.com/laptop/may-tinh-xach-tay-asus-vivobook-pro-14-oled-m3401qa-km040t,"22,990,000 ₫",['Quiet Blue'],[],,"['https://cdn.hoanghamobile.com/i/preview-np-V2/Uploads/ImageHightlight/4562_may-tinh-xach-tay-asus-vivobook-pro-14-oled-m3401qa-km040t/artboard-1.png', 'https://cdn.hoanghamobile.com/i/previewV2/Uploads/2024/06/04/m3401qa-km040t-1.png']",ASUS
118,"Máy tính xách tay Asus Vivobook PRO 14 OLED M3401QA-KM040W (R7-5800H/8GB DDR4 on board/512GB/Radeon/14"" OLED 2.8K/Win11/Quiet Blue) - Chính hãng",https://hoanghamobile.com/laptop/may-tinh-xach-tay-asus-vivobook-pro-14-oled-m3401qa-km040w,"22,990,000 ₫",['Quiet Blue'],[],,"['https://cdn.hoanghamobile.com/i/preview-np-V2/Uploads/ImageHightlight/4561_may-tinh-xach-tay-asus-vivobook-pro-14-oled-m3401qa-km040w/artboard-1.png', 'https://cdn.hoanghamobile.com/i/previewV2/Uploads/2024/06/04/m3401qa-km040t-1.png']",ASUS
119,"Máy tính xách tay Asus Vivobook Pro 15 OLED M3500QC-L1327W (R7-5800H/16GB on board/512GB/RTX 3050/15.6"" OLED FHD/Win11/Silver) - Chính hãng",https://hoanghamobile.com/laptop/may-tinh-xach-tay-asus-vivobook-pro-15-oled-m3500qc-l1327w,"29,990,000 ₫",['Silver'],[],,"['https://cdn.hoanghamobile.com/i/preview-np-V2/Uploads/ImageHightlight/4559_may-tinh-xach-tay-asus-vivobook-pro-15-oled-m3500qc-l1327w/artboard-1.png', 'https://cdn.hoanghamobile.com/i/previewV2/Uploads/2024/06/04/vivobook-pro-15-oled-m3500qc-l1327w-1.png']",ASUS
120,"Laptop Asus Vivobook Pro 15 OLED M3500QC-L1388W (R5-5600H/16GB on board/512GB/RTX 3050/15.6"" OLED FHD/Win11/Silver) - Chính hãng",https://hoanghamobile.com/laptop/may-tinh-xach-tay-asus-vivobook-pro-15-oled-m3500qc-l1388w,"27,590,000 ₫",['Silver'],[],,"['https://cdn.hoanghamobile.com/i/preview-np-V2/Uploads/ImageHightlight/4558_may-tinh-xach-tay-asus-vivobook-pro-15-oled-m3500qc-l1388w/artboard-1.png', 'https://cdn.hoanghamobile.com/i/previewV2/Uploads/2024/06/04/asus-vivobook-pro-15-oled-m3500qc-l1388w-1.png']",ASUS
121,Máy tính xách tay Asus Vivobook Flip 14 TM420UA-EC022T (R5-5500U/8GB/512GB/AMD Radeon/14.0 inch FHD/Win10/ Đen) - Chính hãng,https://hoanghamobile.com/laptop/may-tinh-xach-tay-asus-vivobook-flip-14-tm420ua-ec022t,"18,190,000 ₫",['Đen'],[],,"['https://cdn.hoanghamobile.com/i/preview-np-V2/Uploads/ImageHightlight/4557_may-tinh-xach-tay-asus-vivobook-flip-14-tm420ua-ec022t/artboard-1.png', 'https://cdn.hoanghamobile.com/i/previewV2/Uploads/2024/06/04/vivobook-flip-14-tm420ua-ec022t-1.png']",ASUS
122,"Máy tính xách tay Asus Zenbook 14X OLED UM5401QA-KN053W (R5-5600H/8GB/512GB/AMD Radeon /14"" OLED 2.8K Touch/Win11/Jade Black) - Chính hãng",https://hoanghamobile.com/laptop/may-tinh-xach-tay-asus-zenbook-14x-oled-um5401qa-kn053w,"25,990,000 ₫",['Jade Black'],[],,"['https://cdn.hoanghamobile.com/i/preview-np-V2/Uploads/ImageHightlight/4555_may-tinh-xach-tay-asus-zenbook-14x-oled-um5401qa-kn053w/artboard-1.png', 'https://cdn.hoanghamobile.com/i/previewV2/Uploads/2024/06/04/um5401qa-kn053w-4.png']",ASUS
123,"Máy tính xách tay Asus Zenbook 14X OLED UM5401QA-KN209W (R5-5600H/8GB/512GB/AMD Radeon /14"" OLED 2.8K Touch/Win11/Jade Black) - Chính hãng",https://hoanghamobile.com/laptop/may-tinh-xach-tay-asus-zenbook-14x-oled-um5401qa-kn209w,"25,990,000 ₫",['Jade Black'],[],,"['https://cdn.hoanghamobile.com/i/preview-np-V2/Uploads/ImageHightlight/4554_may-tinh-xach-tay-asus-zenbook-14x-oled-um5401qa-kn209w/artboard-1.png', 'https://cdn.hoanghamobile.com/i/previewV2/Uploads/2024/06/04/um5401qa-kn209w-2.png']",ASUS
124,Laptop ASUS ExpertBook B1 B1502CB - (B1502CBA-NJ1137W) (i5-1235U/8GB/512GB/TPM/15.6FHD/W11H/Đen) - Chính hãng,https://hoanghamobile.com/laptop/laptop-asus-expertbook-b1-b1502cb-b1502cba-nj1137w,Giá: Liên hệ,['Đen Tinh Tú'],[],,"['https://cdn.hoanghamobile.com/i/preview-np-V2/Uploads/ImageHightlight/4402_laptop-asus-expertbook-b1-b1502cb-b1502cba-nj1137w/artboard-1.png', 'https://cdn.hoanghamobile.com/i/previewV2/Uploads/2024/05/14/asus-expertbook-b1-b1502cb-7.png']",ASUS
125,"Laptop Asus S14 OELD S5406MA-PP136W (Ultra 5-125H - AI/16GB/1TB /14"" 3K/Win 11 Home/Xanh) - Chính hãng",https://hoanghamobile.com/laptop/laptop-asus-vivobook-s14-s5406ma-pp136w,"26,990,000 ₫",['Xanh'],[],,['https://cdn.hoanghamobile.com/i/previewV2/Uploads/2024/05/10/asus-vivobook-s15-s5406ma-pp136w.png'],ASUS
126,Laptop ASUS Zenbook DUO UX8406MA-PZ307W (Core Ultra 7 155H/16GB/512GB/14'' 3K OLED Cảm ứng/Windows 11) - Chính hãng,https://hoanghamobile.com/laptop/asus-zenbook-duo-ux8406ma-pz307w,Giá: Liên hệ,[''],[''],,['https://cdn.hoanghamobile.com/i/previewV2/Uploads/2024/04/12/asus-zenbook-duo-2024-ux8406-1.png'],ASUS
127,Laptop ASUS Zenbook DUO UX8406MA-PZ142W (Core Ultra 9 185H/32GB/1TB/14'' 3K OLED Cảm ứng/Windows 11) - Chính hãng,https://hoanghamobile.com/laptop/asus-zenbook-duo-ux8406ma-pz142w,Giá: Liên hệ,[''],[''],,['https://cdn.hoanghamobile.com/i/previewV2/Uploads/2024/04/12/asus-zenbook-duo-2024-ux8406-1.png'],ASUS
128,"Laptop ASUS Zenbook 14 OLED UX3405MA-PP475W (Core Ultra 9 185H/32GB/1TB/Intel Arc/14"" 3K OLED 120Hz/Windows 11) - Chính hãng",https://hoanghamobile.com/laptop/asus-zenbook-14-oled-ux3405ma-pp475w,Giá: Liên hệ,[''],[''],,['https://cdn.hoanghamobile.com/i/previewV2/Uploads/2024/01/18/asus-zenbook-14-oled-ux3405-blue-1.png'],ASUS
129,"Laptop Gaming ASUS ROG Strix G15 G513IC-HN729W - (Ryzen 7 4800H/8GB/512GB/15.6"" FHD IPS 144Hz/RTX 3050/Windows 11) - Chính hãng",https://hoanghamobile.com/laptop/laptop-gaming-asus-rog-strix-g15-g513ic-hn729w-chinh-hang,"25,999,000 ₫",['Xám'],[],,['https://cdn.hoanghamobile.com/i/previewV2/Uploads/2024/01/31/hn729w-1.png'],ASUS
130,"Laptop ASUS Zenbook 14 OLED UX3405MA-PP588W (Core Ultra 5 125H/16GB/512GB/Intel Arc/14"" 3K OLED 120Hz/Windows 11) - Chính hãng",https://hoanghamobile.com/laptop/laptop-asus-zenbook-14-oled-ux3405ma-pp588w-chinh-hang,"28,990,000 ₫",['Bạc'],[],,['https://cdn.hoanghamobile.com/i/previewV2/Uploads/2024/01/18/asus-zenbook-14-oled-ux3405-silver-1.png'],ASUS
131,"Laptop ASUS Zenbook 14 OLED UX3402VA-KM085W (i5-1340P/16GB/512GB/14"" WQXGA+/Windows 11/Kèm túi đựng) - Chính hãng",https://hoanghamobile.com/laptop/laptop-asus-zenbook-14-oled-ux3402va-km085w-chinh-hang,"27,990,000 ₫",['Xanh Dương'],[],,['https://cdn.hoanghamobile.com/i/previewV2/Uploads/2023/10/16/km085w-1.png'],ASUS
132,"Laptop ASUS Vivobook 14 X1404VA-NK125W (i5-1335U/8GB/256GB/14"" FHD/Windows 11) - Chính hãng",https://hoanghamobile.com/laptop/laptop-asus-vivobook-14-x1404va-nk125w-chinh-hang,"16,990,000 ₫",['Bạc'],[],,['https://cdn.hoanghamobile.com/i/previewV2/Uploads/2023/10/12/x1404va-nk125w-1.png'],ASUS
133,"Laptop ASUS Vivobook 15 OLED A1505VA-L1114W (i5-13500H/16GB/512GB/15.6"" FHD OLED/Windows 11) - Chính hãng",https://hoanghamobile.com/laptop/laptop-asus-vivobook-15-oled-a1505va-l1114w-chinh-hang,"20,990,000 ₫",['Màu Đen'],[],,['https://cdn.hoanghamobile.com/i/previewV2/Uploads/2023/08/17/a1505va-l1114w-1.png'],ASUS
134,"Laptop ASUS Vivobook 15 OLED A1505VA-L1201W (i9-13900H/16GB/512GB /15.6"" FHD OLED/Windows 11) - Chính hãng",https://hoanghamobile.com/laptop/laptop-asus-vivobook-15-oled-a1505va-l1201w-chinh-hang,"24,990,000 ₫",['Bạc'],[],,['https://cdn.hoanghamobile.com/i/previewV2/Uploads/2023/08/18/l1201w-1.png'],ASUS
135,"Laptop ASUS Vivobook 15X OLED S3504VA-L1226W (i5-1340P/16GB/512GB/15.6"" FHD OLED/Windows 11) - Chính hãng",https://hoanghamobile.com/laptop/laptop-asus-vivobook-15x-oled-s3504va-l1266w-chinh-hang,"21,990,000 ₫",['Bạc'],[],,['https://cdn.hoanghamobile.com/i/previewV2/Uploads/2023/07/31/s3504va-1.png'],ASUS
136,"Laptop ASUS Vivobook X415EA-EK2043W (i3-1115G4/8GB/256GB/14"" FHD/Windows 11) - Chính hãng",https://hoanghamobile.com/laptop/laptop-asus-vivobook-x415ea-ek2043w-chinh-hang,"11,490,000 ₫",['Bạc'],[],,['https://cdn.hoanghamobile.com/i/previewV2/Uploads/2023/07/31/ek2043w-1.png'],ASUS
137,Laptop ASUS TUF Dash F15 FX517ZR-HN086W,https://hoanghamobile.com/laptop/laptop-asus-TUF-Dash-F15-FX517ZR-HN086W-chinh-hang,Giá: Liên hệ,[''],[''],,['https://cdn.hoanghamobile.com/i/previewV2/Uploads/2023/03/15/hn086w-1.png'],ASUS
138,"Laptop Asus ROG Zephyrus M16 GU604VI-NM779W (i9-13900H/32GB/1TB/ RTX 4070 8GB/16"" QHD+ MiniLED/Windows 11) – Chính hãng",https://hoanghamobile.com/laptop/laptop-asus-rog-Zephyrus-M16-GU604VI-NM779W-chinh-hang,Giá: Liên hệ,[''],[''],,['https://cdn.hoanghamobile.com/i/previewV2/Uploads/2023/03/15/nm779w-1.png'],ASUS
139,"Laptop Asus ROG Strix G18 G814JI-N6063W (i9-13980HX/32GB/1TB/RTX 4070 8GB/18"" QHD IPS/Windows 11) – Chính hãng",https://hoanghamobile.com/laptop/laptop-asus-rog-strix-g18-g814ji-n6063w-chinh-hang,Giá: Liên hệ,[''],[''],,['https://cdn.hoanghamobile.com/i/previewV2/Uploads/2023/03/15/n6063w-1.png'],ASUS
140,"Laptop Asus ExpertBook P2451FA-EK3299T, i3-10110U/4GB/256GB-SSD/14.0FHD/W10SL/ĐEN - Chính hãng",https://hoanghamobile.com/laptop/laptop-asus-expertbook-p2451fa-ek3299t-i3-10110u-4gb-256gb-ssd-14-0fhd-w10,"9,990,000 ₫",['Màu Đen'],[],,['https://cdn.hoanghamobile.com/i/previewV2/Uploads/2023/02/20/image-removebg-preview-12.png'],ASUS
141,"Laptop Gaming Asus ROG Strix G15 G513RM-HQ055W, R7-6800H/16GB/512GB/RTX3060/15.6WQHD/Win11 - Chính hãng",https://hoanghamobile.com/laptop/laptop-gaming-asus-rog-strix-g15-g513rm-hq055w-chinh-hang,"47,990,000 ₫",['Eclipse Gray'],[],,['https://cdn.hoanghamobile.com/i/previewV2/Uploads/2023/02/17/g513rm-hq055w-1.png'],ASUS
142,"Laptop ASUS Vivobook 14X M1403QA-LY024W, R7-5800H/8GB/512GB/14.0-WUXGA/Win11/SILVER - Chính hãng",https://hoanghamobile.com/laptop/laptop-asus-vivobook-14x-m1403qa-ly024w-r7-5800h-8gb-512gb-14-0-wuxga,"16,990,000 ₫",['Bạc'],[],,['https://cdn.hoanghamobile.com/i/previewV2/Uploads/2022/10/24/image-removebg-preview-84.png'],ASUS
143,"Laptop ASUS Zenbook 14 UX3402ZA-KM220W (i5-1240P/8GB/512GB/14"" OLED 2.8K/Windows 11) - Chính hãng",https://hoanghamobile.com/laptop/laptop-asus-zenbook-14-ux3402za-km220w-i5-1240p-8gb-512gb-14oled2-8k-win11,"25,990,000 ₫",['Xanh Ngọc Bích'],[],,['https://cdn.hoanghamobile.com/i/previewV2/Uploads/2022/10/24/image-removebg-preview-80.png'],ASUS
144,"Laptop Asus VivoBook Flip 14 TM420UA-EC182W (R7-5700U/8GB/512GB/14"" FHD/Cảm ứng/Windows 11) - Chính hãng",https://hoanghamobile.com/laptop/laptop-asus-vivobook-flip-14-tm420ua-ec182w-r7-5700u-8gb-512gb-pcie,"20,490,000 ₫",['Màu Đen'],[],,['https://cdn.hoanghamobile.com/i/previewV2/Uploads/2022/10/24/image-removebg-preview-75.png'],ASUS
145,"Laptop ASUS TUF Gaming A17 FA707RC-HX130W, R7-6800H/8GB/512GB/RTX3050/17.3FHD144Hz/Win11/Jaeger Gray - Chính hãng",https://hoanghamobile.com/laptop/laptop-asus-gaming-tuf-a17-fa707rc-hx130w-r7-6800h-8gb-512gb-rtx3050-17-3,"28,990,000 ₫",['Xám'],[],,['https://cdn.hoanghamobile.com/i/previewV2/Uploads/2022/10/24/image-removebg-preview-68.png'],ASUS
146,Laptop Gaming Asus Rog Strix G15 G513RC HN038W - R7-6800H/8GB/512GB/4GB RTX3050/15.6 FHD/WIN11/XÁM - Chính hãng,https://hoanghamobile.com/laptop/laptop-gaming-asus-rog-strix-g15-g513rc-hn038w-r7-6800h-8gb-512gb,"29,990,000 ₫",['Xám'],[],,['https://cdn.hoanghamobile.com/i/previewV2/Uploads/2022/08/10/image-removebg-preview-3_637957422088528878.png'],ASUS
147,"Laptop ASUS Vivobook 14X A1403ZA-LY072W (i3-1220P/8GB/256GB/14"" WUXGA/Windows 11) - Chính hãng",https://hoanghamobile.com/laptop/laptop-asus-vivobook-14x-a1403za-ly072w-i3-1220p-8gb-256gb-14wuxga-win11-s,"14,990,000 ₫",['Bạc'],[],,['https://cdn.hoanghamobile.com/i/previewV2/Uploads/2022/08/02/image-removebg-preview-10.png'],ASUS
148,"Laptop Asus TUF Gaming FX507ZC - HN124W - i7 12700H/8GB/512GB/15.6""FHD/RTX 3050 4GB/Win11 - Chính hãng",https://hoanghamobile.com/laptop/laptop-asus-tuf-gaming-fx507zc-hn124w-i7-12700h-8gb-512gb-15-6-fhd,"31,490,000 ₫",['Xám'],[],,['https://cdn.hoanghamobile.com/i/previewV2/Uploads/2022/07/25/image-removebg-preview-10.png'],ASUS
149,"Laptop ASUS Gaming TUF FX506LHB-HN188W (i5-10300H/8GB/512GB/GTX1650 4GB/15.6"" IPS 144Hz/Windows 10) - Chính hãng",https://hoanghamobile.com/laptop/laptop-asus-gaming-tuf-fx506lhb-hn188w-chinh-hang,"21,990,000 ₫",['Màu Đen'],[],,['https://cdn.hoanghamobile.com/i/previewV2/Uploads/2022/07/18/image-removebg-preview-4_637937504590285666.png'],ASUS
150,Laptop ASUS VivoBook 14X A1403ZA-KM161W (i5-12500H/8GB/256GB PCIE/14.0 WQXGA OLED/WIN11) - Chính hãng,https://hoanghamobile.com/laptop/laptop-asus-vivobook-14x-a1403za-km161w-chinh-hang,"19,990,000 ₫",['Xanh'],[],,['https://cdn.hoanghamobile.com/i/previewV2/Uploads/2022/07/05/asus-vivobook-14x-a1403za-km161w-1.png'],ASUS
151,"Laptop ASUS Gaming TUF Dash F15 FX517ZE-HN045W (i5-12450H/8GB/512GB/RTX 3050Ti 4GB/15.6"" FHD/Win11) - Chính hãng",https://hoanghamobile.com/laptop/laptop-asus-gaming-tuf-dash-f15-fx517ze-hn045w-chinh-hang,"28,990,000 ₫",['Màu Đen'],[],,['https://cdn.hoanghamobile.com/i/previewV2/Uploads/2022/07/05/gaming-tuf-dash-f15-fx517ze-hn045w-1.png'],ASUS
152,"Laptop Asus VivoBook A415EA-EB1750W - (i3-1125G4/RAM 8GB/256GB/14"" FHD/Win 11 Home) - Chính hãng",https://hoanghamobile.com/lap-top/laptop-asus-vivobook-a415ea-eb1750w-chinh-hang,"14,390,000 ₫",['Bạc'],[],,['https://cdn.hoanghamobile.com/i/previewV2/Uploads/2022/05/05/eb1750w-6.png'],ASUS
153,"Máy tính xách tay Asus Vivobook D415DA-EK852T (R3-3250U/4GB/512GB/Radeon/14"" FHD/Win10/Silver) - Chính hãng",https://hoanghamobile.com/laptop/may-tinh-xach-tay-asus-vivobook-d415da-ek852t,"12,790,000 ₫",['Silver'],[],,"['https://cdn.hoanghamobile.com/i/preview-np-V2/Uploads/ImageHightlight/4565_may-tinh-xach-tay-asus-vivobook-d415da-ek852t/artboard-1.png', 'https://cdn.hoanghamobile.com/i/previewV2/Uploads/2024/06/04/asus-vivobook-d415da-ek852t-1.png']",ASUS
154,Laptop ASUS Vivobook 14 X1404ZA-NK386W (i3-1215U/8GB/512GB/14.0 FHD/WIN11/Xanh) - Chính hãng,https://hoanghamobile.com/laptop/laptop-asus-vivobook-14-x1404za-nk386w,"11,990,000 ₫",['Xanh'],[],,"['https://cdn.hoanghamobile.com/i/preview-np-V2/Uploads/ImageHightlight/5033_laptop-asus-vivobook-14-x1404za-nk386w/55819-laptop-asus-vivobook-14-x1404za-nk386w-thumb.jpg', 'https://cdn.hoanghamobile.com/i/previewV2/Uploads/2024/08/05/x1404za-nk386w-1.png']",ASUS
155,"Laptop ASUS Vivobook S 14 Flip TN3402YA-LZ192W (R5-7530U/16GB/512GB/14"" FHD+ Cảm ứng/Windows 11/Kèm chuột) - Chính hãng",https://hoanghamobile.com/laptop/laptop-asus-vivobook-s-14-flip-tn3402ya-lz192w-chinh-hang,"18,990,000 ₫",['Bạc'],[],,['https://cdn.hoanghamobile.com/i/previewV2/Uploads/2023/10/13/tn3402ya-lz192w-1.png'],ASUS
156,"Laptop ASUS Vivobook S 14 Flip TN3402QA-LZ019W, R5-5600H/8GB/512GB/14WUXGAT/Win11/Silver - Chính hãng",https://hoanghamobile.com/laptop/laptop-asus-vivobook-s-14-flip-tn3402qa-lz019w-r5-5600h-8gb-512gb-14wuxgat,"18,690,000 ₫",['Bạc'],[],,['https://cdn.hoanghamobile.com/i/previewV2/Uploads/2022/11/04/image-removebg-preview-32.png'],ASUS
157,"Laptop Asus Vivobook 15 X1504ZA-NJ517W (i5-1235U/16GB/512GB/15.6""_FHD/Win11/Bạc) - Chính hãng",https://hoanghamobile.com/laptop/laptop-asus-vivobook-15-x1504za-nj517w,"16,490,000 ₫",['Bạc'],[],,"['https://cdn.hoanghamobile.com/i/preview-np-V2/Uploads/ImageHightlight/5037_laptop-asus-vivobook-15-x1504za-nj517w/artboard-1.png', 'https://cdn.hoanghamobile.com/i/previewV2/Uploads/2024/08/06/x1504za-nj517w-1.png']",ASUS
